time;level;level_drop;fg_usage;time_left
0;30;0;0.01;303
0;30;5;0.2;303
30;30;5;0.1;299
30;25;5;0.01;274
60;25;5;0.01;263
90;25;5;0.01;242
90;25;10;0.01;230
120;25;10;0.01;209
120;25;10;0.01;202
150;25;10;0.01;174
150;20;10;0.01;171
210;20;10;0.01;111
270;20;10;0.1;51
300;20;15;0.1;26
300;20;15;0.1;23
0;60;0;0.01;2570
30;60;5;0.01;2557
60;60;5;0.01;2515
90;55;5;0.1;2491
90;55;5;0.1;2487
120;55;5;0.1;2472
180;55;10;0.1;2419
210;55;10;0.2;2365
270;50;10;0.2;2305
330;50;10;0.2;2245
390;50;10;0.2;2205
450;50;10;0.1;2145
510;50;10;0.1;2085
540;50;10;0.1;2033
600;50;15;0.1;1993
660;50;15;0.2;1933
720;50;15;0.2;1873
780;50;15;0.1;1813
840;50;15;0.1;1753
900;50;15;0.1;1693
960;50;15;0.1;1633
1020;50;15;0.1;1573
1080;50;15;0.1;1513
1140;50;15;0.1;1453
1200;50;15;0.1;1393
1260;50;15;0.1;1333
1320;50;15;0.1;1273
1320;45;20;0.1;1252
1350;45;20;0.1;1225
1410;40;20;0.1;1177
1470;40;20;0.1;1125
1530;40;20;0.1;1065
1590;40;25;0.1;1005
1620;40;25;0.1;973
1680;35;25;0.1;913
1740;35;25;0.1;853
1740;35;25;0.1;840
1770;35;30;0.1;801
1800;35;30;0.1;786
1800;30;30;0.1;773
1860;30;30;0.1;730
1860;30;30;0.1;715
1920;30;35;0.1;675
1920;30;35;0.1;657
0;85;0;0.01;1911
30;80;5;0.01;1910
30;80;5;0.01;1908
30;80;5;0.01;1906
30;80;5;0.3;1902
60;80;5;0.1;1852
90;75;10;0.1;1833
90;75;10;0.1;1823
150;75;10;0.1;1783
180;75;10;0.1;1736
210;75;10;0.1;1703
270;75;10;0.1;1644
330;75;10;0.1;1602
330;70;15;0.1;1602
330;70;15;0.1;1600
390;70;15;0.1;1540
450;70;15;0.01;1480
510;70;15;0.01;1420
570;70;15;0.01;1360
630;70;15;0.01;1300
690;70;15;0.01;1240
750;70;15;0.01;1180
810;70;15;0.01;1120
810;70;15;0.01;1114
870;65;20;0.01;1054
930;65;20;0.01;994
990;60;25;0.01;934
1050;55;30;0.01;874
1050;55;30;0.01;870
1110;55;30;0.01;822
1140;55;30;0.01;783
1170;50;35;0.01;757
1200;50;35;0.01;734
1260;50;35;0.01;674
1320;50;35;0.01;614
1350;50;35;0.01;588
1410;45;40;0.01;528
1470;45;40;0.01;468
1500;45;40;0.01;440
1530;45;40;0.01;398
1560;45;40;0.1;357
1590;35;50;0.1;322
1620;35;50;0.1;321
1620;30;55;0.1;320
1620;30;55;0.1;317
1620;30;55;0.1;317
1620;30;55;0.1;315
1620;30;55;0.1;310
1650;25;60;0.1;289
0;60;0;0.01;5145
0;60;5;0.01;5145
30;60;5;0.01;5133
60;60;5;0.01;5109
120;60;5;0.7;5049
180;60;5;0.4;4989
240;60;5;0.3;4929
300;60;5;0.3;4869
360;60;5;0.2;4809
420;60;5;0.2;4749
480;60;5;0.2;4689
540;60;5;0.2;4629
600;60;5;0.2;4569
660;60;5;0.1;4509
720;60;5;0.1;4449
780;60;5;0.1;4389
840;60;5;0.1;4329
900;60;5;0.1;4269
960;60;5;0.1;4209
1020;60;5;0.1;4149
1080;60;5;0.1;4089
1110;60;5;0.1;4058
1110;55;5;0.1;4057
1110;55;5;0.1;4051
1140;55;10;0.1;4030
1170;55;10;0.1;3990
1170;55;10;0.1;3989
1170;55;10;0.1;3979
1170;50;10;0.1;3976
1170;50;10;0.1;3976
0;50;0;0.01;3061
0;50;5;0.01;3061
60;50;5;0.01;3001
120;50;5;0.01;2941
180;50;5;0.01;2881
210;45;10;0.01;2862
270;45;10;0.01;2802
330;45;10;0.01;2742
360;45;10;0.01;2707
390;45;10;0.01;2696
420;40;10;0.01;2653
480;40;15;0.01;2599
540;40;15;0.01;2539
600;40;15;0.01;2479
660;40;15;0.01;2424
690;40;15;0.01;2388
720;35;15;0.01;2344
780;35;15;0.01;2284
840;35;15;0.01;2224
900;35;15;0.01;2164
960;35;15;0.01;2104
1020;35;15;0.01;2044
1080;35;15;0.01;1984
1140;35;15;0.01;1924
1200;35;15;0.01;1864
1260;35;15;0.01;1804
1320;35;15;0.01;1744
1380;35;15;0.01;1684
1440;35;15;0.01;1624
1500;35;15;0.01;1564
1560;35;15;0.01;1504
1620;35;15;0.01;1444
1680;35;15;0.01;1384
1740;35;15;0.01;1324
1770;35;20;0.01;1312
1770;35;20;0.01;1312
1770;30;20;0.01;1312
0;50;0;0.01;80
30;50;5;0.3;77
30;45;5;0.2;75
30;45;5;0.2;73
30;45;5;0.1;70
30;45;5;0.4;67
30;45;10;0.3;66
30;40;10;0.3;63
0;45;0;0.01;538
0;45;5;0.01;538
30;40;5;0.01;536
30;40;5;0.1;530
60;40;5;0.1;504
60;40;5;0.1;500
60;40;10;0.2;498
60;35;10;0.2;496
60;35;10;0.1;494
60;35;10;0.1;491
60;35;10;0.2;486
60;35;15;0.2;478
90;30;15;0.1;464
90;30;15;0.1;461
90;30;15;0.1;459
90;30;15;0.1;452
120;30;20;0.1;446
180;30;20;0.4;386
240;30;20;0.6;326
300;30;20;0.7;266
360;30;20;0.8;206
390;25;20;0.8;159
390;25;20;0.8;156
420;25;20;0.8;139
0;80;0;0.01;4507
30;80;5;0.01;4506
30;80;5;0.01;4504
30;75;5;0.01;4502
30;75;5;0.01;4500
30;75;5;0.01;4498
30;75;10;0.01;4496
90;75;10;0.01;4436
150;75;10;0.01;4376
210;75;10;0.01;4316
270;75;10;0.01;4256
330;75;10;0.01;4196
390;75;10;0.01;4136
450;75;10;0.01;4076
510;75;10;0.01;4016
570;75;10;0.01;3956
630;75;10;0.01;3896
690;75;10;0.01;3836
750;75;10;0.01;3776
780;75;10;0.01;3752
840;75;10;0.01;3692
900;70;10;0.01;3632
960;70;10;0.01;3572
1020;70;10;0.01;3512
1020;65;15;0.01;3506
1050;65;15;0.01;3470
1080;65;15;0.01;3441
1080;65;20;0.01;3434
1080;65;20;0.01;3432
1080;60;20;0.01;3428
1110;60;20;0.01;3404
1140;60;20;0.01;3369
1170;60;25;0.01;3340
1200;60;25;0.01;3322
1230;55;25;0.01;3297
1260;55;25;0.01;3270
1290;55;25;0.01;3221
1320;55;30;0.01;3211
1380;55;30;0.01;3156
1440;55;30;0.01;3096
1500;55;30;0.1;3036
1560;55;30;0.1;2976
1620;55;30;0.1;2916
1680;55;30;0.1;2856
1740;55;30;0.1;2796
1800;55;30;0.1;2736
1860;55;30;0.1;2676
1920;55;30;0.1;2616
1980;55;30;0.1;2556
1980;55;30;0.1;2553
1980;50;30;0.1;2552
2040;50;30;0.1;2492
2100;50;30;0.1;2432
2160;50;30;0.1;2376
2160;50;30;0.1;2375
2160;50;30;0.1;2361
0;85;0;0.01;2807
60;80;5;0.01;2773
90;80;5;0.01;2744
90;80;5;0.01;2723
120;80;5;0.01;2691
180;80;5;0.01;2631
240;80;5;0.01;2571
300;80;5;0.01;2511
360;80;5;0.01;2451
420;80;5;0.01;2391
480;80;5;0.01;2331
540;80;5;0.01;2271
600;80;5;0.01;2211
660;80;5;0.01;2151
660;80;5;0.01;2147
720;80;5;0.01;2087
780;75;10;0.01;2027
840;75;10;0.01;1967
900;75;10;0.01;1907
960;75;10;0.01;1847
1020;75;10;0.01;1787
1080;70;15;0.01;1727
1140;70;15;0.01;1667
1200;70;15;0.01;1607
1260;70;15;0.01;1547
1320;70;15;0.01;1487
1380;65;20;0.01;1427
1440;65;20;0.01;1367
1500;65;20;0.01;1307
1560;65;20;0.01;1247
1620;65;20;0.01;1187
1680;60;25;0.01;1127
1740;60;25;0.01;1067
1800;60;25;0.01;1007
1860;60;25;0.01;947
1920;60;25;0.01;887
1980;55;30;0.01;827
2040;55;30;0.01;767
2100;55;30;0.01;707
2160;55;30;0.01;647
2220;55;30;0.01;587
2280;50;35;0.01;527
2340;50;35;0.01;467
2400;50;35;0.01;407
2430;35;50;0.01;405
2430;30;55;0.01;404
2430;30;55;0.01;402
2430;30;55;0.01;400
2430;30;55;0.01;396
2430;30;55;0.01;391
2460;25;60;0.01;369
2460;25;60;0.01;357
2490;25;60;0.01;322
2520;25;60;0.01;297
0;80;0;0.01;2497
30;80;5;0.01;2493
60;80;5;0.01;2443
120;80;5;0.01;2404
150;75;5;0.01;2356
210;75;5;0.01;2315
240;75;10;0.01;2283
300;75;10;0.01;2223
360;70;10;0.01;2163
420;70;10;0.01;2107
0;70;0;0.01;524
60;70;5;0.01;464
120;65;5;0.01;404
120;65;5;0.01;404
150;65;10;0.01;378
180;65;10;0.01;364
180;65;10;0.01;358
180;60;10;0.1;345
210;60;10;0.1;342
210;60;15;0.1;340
210;60;15;0.1;338
210;60;15;0.1;337
210;55;15;0.1;334
210;55;15;0.1;325
240;55;15;0.1;314
240;55;20;0.1;313
240;55;20;0.1;313
240;55;20;0.1;308
240;55;20;0.1;308
240;50;20;0.1;306
240;50;20;0.1;306
240;50;25;0.1;296
240;50;25;0.1;295
240;50;25;0.1;293
240;45;25;0.1;292
270;45;25;0.1;271
300;45;25;0.1;251
360;45;25;0.1;191
420;45;25;0.1;131
420;45;30;0.1;120
420;45;30;0.1;112
420;45;30;0.1;108
420;40;30;0.1;105
420;40;30;0.1;104
450;40;35;0.1;101
450;40;35;0.1;99
450;40;35;0.1;98
450;35;35;0.1;96
450;35;35;0.1;94
450;35;40;0.1;93
450;35;40;0.1;90
450;35;40;0.1;88
450;30;40;0.1;87
450;30;40;0.1;84
450;30;45;0.1;83
450;30;45;0.1;82
450;30;45;0.1;81
450;30;45;0.1;80
450;25;45;0.1;77
450;25;45;0.1;76
480;25;50;0.1;74
480;25;50;0.1;72
480;25;50;0.1;71
480;20;50;0.2;68
480;20;50;0.2;66
480;20;55;0.2;64
480;20;55;0.2;61
480;20;55;0.2;59
480;20;55;0.2;57
480;15;55;0.2;57
480;15;55;0.2;54
0;75;0;0.01;1773
0;75;5;0.01;1773
30;70;5;0.01;1772
30;70;5;0.01;1751
90;70;5;0.01;1706
120;70;5;0.01;1666
120;70;10;0.01;1653
150;65;10;0.01;1650
180;65;10;0.01;1601
240;65;10;0.1;1563
240;65;10;0.1;1547
240;65;15;0.1;1541
270;60;15;0.1;1517
300;60;15;0.01;1481
360;60;15;0.01;1434
420;60;15;0.01;1374
480;60;20;0.01;1314
510;55;20;0.01;1273
540;55;20;0.01;1242
570;55;20;0.01;1209
630;55;20;0.01;1170
630;55;25;0.1;1147
660;50;25;0.1;1114
720;50;25;0.1;1058
0;100;0;0.01;3645
60;100;5;0.01;3585
120;100;5;0.01;3525
180;100;5;0.01;3465
240;100;5;0.01;3405
300;95;5;0.01;3345
360;95;10;0.01;3285
420;95;10;0.01;3225
480;95;10;0.01;3165
540;95;10;0.01;3105
600;90;10;0.01;3045
660;90;15;0.01;2985
720;90;15;0.01;2925
780;90;15;0.01;2865
810;90;15;0.01;2836
870;90;15;0.01;2776
930;85;15;0.01;2716
960;85;15;0.01;2707
1020;85;20;0.01;2647
1080;85;20;0.01;2587
1080;85;20;0.01;2578
1140;85;20;0.01;2518
1200;85;20;0.01;2458
1200;85;20;0.01;2449
1260;80;20;0.01;2389
1320;80;25;0.01;2329
1350;80;25;0.01;2319
1410;80;25;0.01;2259
1440;80;25;0.01;2218
1470;80;25;0.01;2186
1530;75;25;0.01;2126
1590;75;30;0.01;2066
1590;75;30;0.01;2057
1590;75;30;0.01;2056
1620;75;30;0.01;2032
1680;75;30;0.01;1972
1740;75;30;0.01;1912
1800;70;30;0.01;1855
1830;70;30;0.01;1837
1860;70;35;0.01;1806
1920;70;35;0.01;1746
1980;70;35;0.01;1686
1980;70;35;0.01;1673
2040;70;35;0.01;1621
2040;65;35;0.01;1608
2040;65;40;0.01;1607
2040;65;40;0.01;1606
2040;65;40;0.01;1604
2070;65;40;0.01;1603
2070;60;40;0.01;1596
2070;60;45;0.01;1585
2070;60;45;0.01;1582
2070;60;45;0.01;1580
2100;60;45;0.01;1571
2100;55;45;0.01;1550
2130;55;50;0.01;1519
2190;55;50;0.01;1471
2250;55;50;0.1;1411
2310;55;50;0.1;1351
2370;55;50;0.1;1291
2430;55;50;0.1;1231
2490;55;50;0.1;1171
2550;55;50;0.1;1111
2610;55;50;0.1;1051
2670;55;50;0.1;991
2730;55;50;0.1;931
2790;55;50;0.1;871
2850;55;50;0.1;811
2910;55;50;0.1;751
2910;55;50;0.1;750
2940;55;50;0.1;720
3000;50;50;0.1;673
3030;50;55;0.1;631
3060;50;55;0.1;597
3060;50;55;0.1;586
3060;50;55;0.1;585
3120;50;55;0.1;553
3120;50;55;0.1;530
3180;45;55;0.1;482
3240;45;60;0.1;431
3270;45;60;0.1;387
3300;45;60;0.1;354
3330;45;60;0.1;326
3330;45;60;0.1;323
3390;40;60;0.1;280
3390;40;65;0.1;279
3390;40;65;0.1;277
3390;40;65;0.1;274
3390;40;65;0.1;274
3390;35;65;0.1;271
3420;35;70;0.1;255
3450;35;70;0.1;205
3480;35;70;0.1;174
3510;35;70;0.1;151
3510;30;70;0.1;143
3510;30;75;0.1;137
3540;30;75;0.1;134
3540;30;75;0.1;128
3540;30;75;0.1;126
3540;25;75;0.1;121
3540;25;80;0.1;118
3540;25;80;0.1;113
3540;25;80;0.1;110
3540;25;80;0.1;106
3570;20;80;0.1;102
3570;20;85;0.1;97
3570;20;85;0.1;90
3570;20;85;0.1;85
0;20;0;0.01;282
30;20;5;0.01;279
30;20;5;0.01;260
60;20;5;0.01;231
90;15;5;0.1;194
120;15;5;0.1;191
0;95;0;0.01;4586
0;95;0;0.01;4586
0;95;0;0.01;4586
30;95;5;0.01;4569
60;95;5;0.01;4546
120;95;5;0.01;4486
180;95;5;0.01;4426
240;95;5;0.01;4366
300;95;5;0.01;4306
360;95;5;0.01;4246
420;95;5;0.01;4186
480;95;5;0.01;4126
540;95;5;0.01;4066
600;95;5;0.01;4006
660;95;5;0.01;3946
720;95;5;0.01;3886
780;95;5;0.01;3826
840;95;5;0.01;3766
870;95;5;0.01;3726
870;95;5;0.01;3725
930;95;5;0.1;3665
990;95;5;0.1;3605
1050;95;5;0.1;3545
1110;95;5;0.1;3485
1170;95;5;0.1;3425
1200;95;5;0.1;3401
1200;90;5;0.1;3399
1200;90;10;0.1;3393
1230;90;10;0.1;3362
1290;90;10;0.1;3302
1350;90;10;0.1;3242
1380;85;10;0.1;3232
1380;85;15;0.1;3219
1380;85;15;0.1;3214
1380;85;15;0.1;3211
1410;85;15;0.1;3196
1410;80;15;0.1;3193
1440;80;20;0.1;3165
1440;80;20;0.1;3158
1470;80;20;0.1;3133
1470;80;20;0.1;3132
1500;80;20;0.1;3103
1500;80;20;0.1;3102
1560;80;20;0.1;3042
1620;80;20;0.1;2982
1680;80;20;0.1;2922
1740;80;20;0.1;2862
1800;80;20;0.1;2802
1860;80;20;0.1;2742
1920;80;20;0.1;2682
1980;80;20;0.1;2622
2040;80;20;0.1;2562
2100;80;20;0.1;2502
2160;80;20;0.1;2442
2220;80;20;0.1;2382
2250;80;20;0.1;2356
2250;80;20;0.1;2356
2250;80;20;0.1;2352
2280;75;20;0.1;2324
2310;75;25;0.1;2286
2370;75;25;0.1;2232
2430;75;25;0.1;2173
2490;75;25;0.1;2124
2520;70;25;0.1;2088
2520;70;30;0.1;2078
2550;70;30;0.1;2055
2610;70;30;0.1;2005
2610;70;30;0.1;1991
2670;65;30;0.1;1935
2670;65;30;0.1;1918
2700;65;35;0.1;1890
2730;65;35;0.1;1872
2760;65;35;0.1;1844
2790;65;35;0.1;1815
2820;60;35;0.1;1783
2850;60;40;0.1;1752
2850;60;40;0.1;1747
2850;60;40;0.1;1740
2880;60;40;0.1;1733
2880;55;40;0.1;1727
2880;55;45;0.1;1721
2910;55;45;0.1;1685
2910;55;45;0.1;1680
2970;55;45;0.1;1620
3030;55;45;0.1;1560
3090;55;45;0.1;1500
3150;55;45;0.1;1440
3210;55;45;0.1;1380
3270;55;45;0.1;1320
3330;55;45;0.1;1260
3390;55;45;0.1;1200
3450;55;45;0.1;1140
3510;55;45;0.1;1080
3570;55;45;0.1;1020
3630;55;45;0.1;985
3630;55;45;0.1;980
3660;50;45;0.1;938
3690;50;50;0.1;902
3690;50;50;0.1;900
3720;50;50;0.1;893
3780;50;50;0.1;833
3840;45;50;0.1;773
3840;45;50;0.1;748
3900;45;55;0.1;688
3960;45;55;0.1;628
3990;45;55;0.1;598
4050;45;55;0.1;560
4050;40;55;0.1;556
4050;40;55;0.1;555
4050;40;60;0.1;554
4050;40;60;0.1;548
4050;40;60;0.1;544
4050;40;60;0.1;543
4110;35;60;0.1;483
4170;35;65;0.1;423
4200;35;65;0.1;414
4200;35;65;0.1;413
4200;35;65;0.1;397
4200;35;65;0.1;395
4200;30;65;0.1;394
4200;30;65;0.1;393
4200;30;70;0.1;386
4230;30;70;0.1;382
4230;30;70;0.1;377
4230;30;70;0.1;376
4230;25;70;0.1;373
4230;25;75;0.1;368
4230;25;75;0.1;357
4260;25;75;0.1;343
4290;25;75;0.1;318
4320;20;75;0.1;286
0;100;0;0.01;3554
0;100;0;0.01;3554
30;100;5;0.01;3543
60;100;5;0.01;3518
60;100;5;0.01;3493
120;100;5;0.01;3457
180;100;5;0.01;3397
240;95;5;0.01;3337
270;95;5;0.01;3285
330;95;10;0.01;3246
390;95;10;0.01;3186
450;95;10;0.01;3126
450;95;10;0.01;3105
510;95;10;0.01;3045
570;90;10;0.01;2985
600;90;10;0.01;2983
630;90;10;0.01;2946
630;90;15;0.01;2928
690;90;15;0.01;2868
750;90;15;0.01;2808
780;90;15;0.01;2789
840;90;15;0.01;2729
900;85;15;0.01;2669
930;85;15;0.01;2635
990;85;20;0.01;2575
1050;85;20;0.01;2515
1080;85;20;0.01;2499
1140;85;20;0.01;2439
1200;85;20;0.01;2379
1200;85;20;0.01;2365
1260;80;20;0.01;2308
1290;80;25;0.01;2269
1350;80;25;0.01;2228
1350;80;25;0.01;2225
1350;80;25;0.01;2224
1380;80;25;0.01;2179
1440;80;25;0.01;2124
1500;75;25;0.01;2064
1560;75;30;0.01;2004
1620;75;30;0.01;1944
1620;75;30;0.01;1940
1680;75;30;0.01;1880
1740;75;30;0.1;1820
1770;70;30;0.1;1800
1770;70;30;0.1;1798
1770;70;35;0.1;1796
1770;70;35;0.1;1795
1770;70;35;0.1;1792
1830;70;35;0.1;1732
1890;65;35;0.1;1672
1950;65;35;0.1;1625
2010;65;40;0.1;1570
2040;65;40;0.1;1524
2070;65;40;0.1;1494
2100;65;40;0.1;1460
2130;60;40;0.1;1425
2190;60;45;0.01;1374
2250;60;45;0.01;1314
2310;60;45;0.01;1254
2370;60;45;0.01;1194
2400;60;45;0.01;1180
2460;55;45;0.01;1120
2520;55;50;0.01;1060
2520;55;50;0.01;1054
2580;55;50;0.01;994
2640;55;50;0.01;934
2640;55;50;0.01;925
2700;55;50;0.01;865
2760;50;50;0.01;805
2790;50;50;0.01;776
2790;50;55;0.01;775
2850;50;55;0.01;715
2910;50;55;0.01;655
2910;50;55;0.01;650
2970;50;55;0.01;590
3030;45;55;0.01;530
3090;45;60;0.01;470
3090;45;60;0.01;469
3090;45;60;0.01;465
3120;45;60;0.01;463
3120;45;60;0.01;462
3120;40;60;0.01;458
3120;40;65;0.01;444
3150;40;65;0.01;408
3210;40;65;0.01;367
3270;40;65;0.01;307
3330;35;65;0.01;247
3330;35;70;0.01;246
3330;35;70;0.01;228
3390;35;70;0.01;191
3420;35;70;0.01;160
3420;30;70;0.01;149
3420;30;75;0.01;145
3420;30;75;0.01;143
3420;30;75;0.01;140
3420;30;75;0.01;139
3420;25;75;0.01;137
3420;25;80;0.01;136
3420;25;80;0.01;134
3450;25;80;0.1;132
3450;25;80;0.1;131
3450;20;80;0.1;129
3450;20;85;0.1;127
3450;20;85;0.1;125
0;100;0;0.01;2698
0;100;0;0.01;2698
0;100;0;0.01;2698
0;100;0;0.01;2698
60;100;0;0.01;2638
120;100;0;0.01;2578
150;100;5;0.01;2568
150;100;5;0.01;2553
210;100;5;0.01;2516
210;100;5;0.01;2514
210;95;5;0.01;2512
210;95;10;0.01;2509
270;95;10;0.01;2451
300;95;10;0.01;2412
330;95;10;0.01;2370
360;90;10;0.01;2346
390;90;15;0.01;2334
420;90;15;0.01;2288
450;90;15;0.01;2262
450;90;15;0.01;2258
450;85;15;0.01;2256
480;85;20;0.01;2218
510;85;20;0.01;2203
570;85;20;0.01;2153
630;85;20;0.01;2095
0;75;0;0.01;2236
60;70;5;0.01;2176
120;70;5;0.01;2116
180;70;5;0.01;2056
240;70;5;0.01;1996
300;70;5;0.01;1936
360;65;10;0.01;1876
420;65;10;0.01;1816
480;65;10;0.01;1781
510;60;15;0.01;1744
570;60;15;0.01;1691
630;60;15;0.01;1632
690;60;15;0.01;1572
750;60;15;0.01;1512
780;60;15;0.01;1484
840;55;20;0.01;1424
900;55;20;0.01;1364
900;55;20;0.01;1356
960;55;20;0.01;1296
1020;55;20;0.01;1236
1020;55;20;0.01;1215
1080;55;20;0.01;1155
1140;50;25;0.01;1095
1200;50;25;0.01;1039
1230;50;25;0.01;1019
1260;50;25;0.01;1001
1320;50;25;0.01;941
1380;50;25;0.01;881
1380;50;25;0.01;865
1440;50;25;0.01;808
1500;45;30;0.01;748
1560;45;30;0.01;688
1620;45;30;0.01;643
1680;45;30;0.01;583
1740;45;30;0.01;523
1740;45;30;0.01;520
1740;40;35;0.01;497
1770;40;35;0.01;473
1800;40;35;0.01;443
1830;40;35;0.01;422
1860;40;35;0.01;404
1860;35;40;0.01;401
1860;35;40;0.01;399
1860;35;40;0.01;398
1860;35;40;0.01;396
1860;35;40;0.01;384
1860;35;40;0.01;382
1860;30;45;0.01;377
1890;30;45;0.01;362
1890;30;45;0.01;360
1890;30;45;0.01;351
1920;30;45;0.01;340
1920;25;50;0.01;315
1950;25;50;0.01;302
1980;25;50;0.01;274
1980;25;50;0.01;263
2010;25;50;0.01;239
0;25;0;0.01;32
0;20;5;0.01;32
30;20;5;0.01;21
30;20;5;0.1;16
0;45;0;0.01;584
0;45;0;0.01;584
30;45;5;0.01;571
30;45;5;0.01;558
60;45;5;0.01;550
60;40;5;0.01;543
60;40;5;0.01;526
90;40;10;0.01;511
120;40;10;0.01;482
180;40;10;0.01;422
240;40;10;0.01;362
300;40;10;0.01;302
300;35;10;0.01;292
330;35;10;0.01;279
330;35;15;0.01;259
360;35;15;0.01;228
390;35;15;0.01;215
390;30;15;0.01;199
420;30;15;0.01;174
420;30;20;0.01;166
450;30;20;0.01;148
450;30;20;0.01;139
480;25;20;0.01;114
510;25;20;0.01;95
510;25;25;0.01;77
540;25;25;0.01;54
570;25;25;0.01;23
570;20;25;0.01;22
570;20;25;0.01;20
570;20;30;0.01;18
570;20;30;0.01;16
600;20;30;0.01;13
600;15;30;0.01;12
600;15;30;0.01;10
0;100;0;0.01;4976
0;100;0;0.01;4976
30;100;5;0.01;4962
30;100;5;0.1;4951
60;100;5;0.1;4922
90;100;5;0.1;4890
120;100;5;0.1;4875
120;100;5;0.1;4875
180;100;5;0.1;4815
240;100;5;0.1;4755
300;100;5;0.1;4695
300;95;5;0.1;4693
300;95;10;0.1;4684
360;95;10;0.01;4624
420;95;10;0.01;4564
450;95;10;0.01;4538
510;95;10;0.01;4490
510;95;10;0.01;4487
510;90;10;0.1;4477
540;90;15;0.1;4446
570;90;15;0.1;4422
600;90;15;0.1;4381
630;90;15;0.1;4365
660;85;15;0.1;4335
660;85;20;0.1;4319
690;85;20;0.1;4303
750;85;20;0.1;4243
810;85;20;0.01;4183
870;85;20;0.1;4123
930;85;20;0.1;4063
990;85;20;0.1;4003
1050;85;20;0.1;3943
1110;85;20;0.1;3883
1170;85;20;0.1;3823
1230;85;20;0.1;3763
1290;85;20;0.1;3703
1350;85;20;0.1;3643
1410;85;20;0.1;3583
1440;85;20;0.1;3543
1440;85;20;0.1;3542
1440;85;20;0.1;3540
1470;80;20;0.1;3519
1500;80;20;0.1;3500
1500;80;25;0.1;3499
1500;80;25;0.1;3480
1530;80;25;0.1;3467
1560;80;25;0.1;3443
1560;80;25;0.1;3416
1620;80;25;0.1;3363
1620;80;25;0.1;3361
1680;75;25;0.1;3301
1740;75;30;0.1;3241
1770;75;30;0.1;3217
1830;75;30;0.1;3157
1890;75;30;0.1;3097
1920;75;30;0.1;3085
1950;75;30;0.1;3051
1980;70;30;0.1;3016
2010;70;35;0.1;2987
2070;70;35;0.1;2927
2130;65;35;0.1;2867
2160;65;40;0.1;2815
2220;65;40;0.1;2755
2280;65;40;0.1;2695
2310;65;40;0.1;2685
2340;60;40;0.1;2645
2400;60;45;0.1;2590
2460;60;45;0.1;2530
2520;60;45;0.1;2470
2550;60;45;0.1;2442
2610;60;45;0.1;2382
2670;55;45;0.1;2322
2670;55;45;0.1;2311
2730;55;50;0.1;2251
2790;55;50;0.1;2191
2820;55;50;0.1;2179
2880;55;50;0.1;2119
2940;55;50;0.1;2059
2970;50;50;0.1;2033
3000;50;55;0.1;1977
3060;50;55;0.1;1937
3060;50;55;0.1;1922
3120;50;55;0.1;1873
0;95;0;0.01;2941
30;95;5;1.0;2938
60;95;5;0.2;2902
60;95;5;0.2;2893
60;95;5;0.2;2882
90;95;5;0.1;2864
120;90;5;0.1;2823
150;90;10;0.1;2793
180;90;10;0.1;2790
180;90;10;0.1;2787
180;90;10;0.1;2785
180;85;10;0.1;2783
180;85;15;0.1;2781
180;85;15;0.1;2779
180;85;15;0.1;2776
180;85;15;0.1;2774
180;80;15;0.1;2772
210;80;20;0.1;2754
210;80;20;0.1;2752
210;80;20;0.1;2744
270;80;20;0.1;2684
330;80;20;0.1;2624
360;80;20;0.1;2582
420;75;20;0.1;2522
480;75;25;0.1;2462
540;75;25;0.1;2430
600;75;25;0.1;2370
660;75;25;0.1;2310
660;75;25;0.1;2304
720;75;25;0.1;2244
780;70;25;0.1;2184
810;70;25;0.1;2156
870;70;30;0.1;2096
930;70;30;0.1;2036
960;70;30;0.1;2003
960;70;30;0.1;1991
1020;65;35;0.1;1931
1080;60;40;0.1;1871
1140;55;45;0.1;1811
1200;50;45;0.1;1768
1260;50;50;0.1;1709
1320;50;50;0.1;1649
1380;50;50;0.1;1589
1410;50;50;0.1;1558
1470;50;50;0.1;1498
1530;45;50;0.1;1438
1560;45;50;0.1;1392
1620;45;55;0.1;1332
1680;45;55;0.1;1272
1710;45;55;0.1;1233
1770;45;55;0.1;1173
1830;45;55;0.1;1113
1890;45;55;0.1;1073
1950;40;55;0.1;1013
2010;40;60;0.1;953
2040;40;60;0.1;927
2100;40;60;0.1;867
2160;40;60;0.1;807
2220;40;60;0.1;747
2280;40;60;0.1;687
2340;35;60;0.1;627
2370;35;60;0.1;597
2430;35;65;0.1;537
2490;35;65;0.1;477
2490;35;65;0.1;465
2490;35;65;0.1;454
2490;30;65;0.1;452
2520;30;70;0.1;447
2520;30;70;0.1;437
2550;30;70;0.1;416
2550;30;70;0.1;402
2580;25;70;0.1;367
0;35;0;0.01;222
30;35;5;0.5;221
30;35;5;0.1;194
30;35;5;0.1;193
30;35;5;0.1;192
60;35;5;0.1;191
60;30;5;0.1;188
60;30;10;0.1;172
60;30;10;0.01;162
90;30;10;0.01;148
90;30;10;0.01;139
120;25;10;0.01;120
120;25;15;0.01;112
120;25;15;0.1;110
120;25;15;0.1;107
150;25;15;0.1;91
180;20;15;0.1;68
180;20;20;0.1;55
210;20;20;0.1;34
210;20;20;0.1;33
0;85;0;0.01;2829
30;85;5;0.1;2821
90;85;5;0.01;2761
150;85;5;0.01;2701
210;85;5;0.01;2641
270;85;5;0.01;2581
330;85;5;0.01;2521
390;85;5;0.01;2461
