time;level;level_drop;fg_usage;time_left
0;100;0;0.01;5119
60;100;5;0.01;5068
120;100;5;0.01;5008
180;100;5;0.01;4948
210;100;5;0.01;4936
270;100;5;0.01;4876
330;100;5;0.01;4816
360;100;5;0.01;4768
420;100;5;0.01;4708
480;100;5;0.01;4648
510;95;5;0.01;4611
540;95;10;0.01;4608
600;95;10;0.01;4548
660;95;10;0.01;4488
660;95;10;0.01;4471
720;95;10;0.01;4417
720;95;10;0.01;4414
750;90;10;0.01;4394
780;90;15;0.01;4365
810;90;15;0.01;4325
870;90;15;0.01;4276
900;90;15;0.01;4248
930;85;15;0.01;4216
0;100;0;0.01;3656
0;100;0;0.01;3656
0;100;0;0.01;3656
30;100;0;0.01;3630
30;100;5;0.01;3630
60;100;5;0.01;3607
90;100;5;0.01;3570
150;100;5;0.01;3510
210;95;5;0.01;3450
240;95;5;0.01;3443
240;95;10;0.1;3424
240;95;10;0.1;3420
240;95;10;0.1;3418
270;95;10;0.1;3415
270;90;10;0.1;3410
270;90;15;0.1;3407
300;90;15;0.1;3365
360;90;15;0.1;3316
420;90;15;0.1;3256
480;90;15;0.1;3196
480;90;15;0.1;3176
540;85;15;0.1;3116
600;85;20;0.1;3056
630;85;20;0.1;3052
660;85;20;0.1;3015
690;85;20;0.1;2979
690;85;20;0.1;2974
690;85;20;0.1;2971
750;85;20;0.1;2911
810;85;20;0.1;2851
870;85;20;0.1;2791
930;80;25;0.1;2753
0;100;0;0.01;3459
0;100;0;0.01;3459
60;100;5;0.01;3429
90;100;5;0.01;3375
90;100;5;0.01;3374
120;100;5;0.01;3347
120;100;5;0.01;3342
150;100;5;0.01;3325
210;95;5;0.01;3265
270;95;10;0.01;3205
330;95;10;0.01;3152
330;95;10;0.01;3140
330;95;10;0.01;3137
360;90;10;0.01;3108
390;90;15;0.01;3078
420;90;15;0.01;3055
450;90;15;0.01;3029
480;90;15;0.01;2980
540;90;15;0.01;2931
540;85;15;0.01;2929
570;85;20;0.01;2891
630;85;20;0.01;2855
630;85;20;0.01;2838
660;85;20;0.01;2808
720;85;20;0.01;2748
780;85;20;0.01;2688
840;85;20;0.01;2628
870;80;25;0.01;2605
0;100;0;0.01;3185
0;100;0;0.01;3185
60;100;5;0.01;3125
120;100;5;0.01;3065
150;100;5;0.01;3061
150;100;5;0.01;3040
210;95;5;0.01;2980
270;95;10;0.01;2920
300;95;10;0.01;2913
300;95;10;0.01;2893
330;95;10;0.01;2881
330;95;10;0.01;2878
330;95;10;0.01;2876
330;90;10;0.01;2874
330;90;15;0.01;2872
330;90;15;0.01;2871
330;90;15;0.01;2869
390;90;15;0.01;2809
450;85;15;0.01;2749
480;85;20;0.01;2707
510;85;20;0.01;2681
570;85;20;0.01;2621
630;85;20;0.01;2561
660;80;20;0.01;2551
690;80;25;0.01;2521
750;80;25;0.01;2461
810;80;25;0.01;2401
870;80;25;0.01;2341
870;80;25;0.01;2323
0;100;0;0.01;3046
30;100;5;0.1;3024
90;100;5;0.1;2968
120;100;5;0.1;2942
150;100;5;0.1;2923
150;100;5;0.1;2920
210;95;5;0.01;2860
270;95;10;0.01;2800
270;95;10;0.01;2794
300;95;10;0.01;2757
330;95;10;0.01;2717
390;95;10;0.01;2674
420;90;10;0.01;2628
480;90;15;0.01;2583
510;90;15;0.01;2545
570;90;15;0.01;2497
600;90;15;0.01;2470
630;85;15;0.01;2442
630;85;20;0.01;2418
660;85;20;0.01;2409
660;85;20;0.1;2394
690;85;20;0.1;2380
720;80;20;0.1;2355
780;80;25;0.2;2295
840;80;25;0.3;2235
840;80;25;0.3;2222
0;100;0;0.01;2799
0;100;0;0.01;2799
0;100;0;0.01;2799
30;100;5;0.01;2775
90;100;5;0.01;2719
120;100;5;0.01;2688
150;100;5;0.01;2665
180;100;5;0.01;2637
210;95;5;0.01;2598
240;95;5;0.01;2587
270;95;10;0.01;2558
270;95;10;0.01;2543
270;95;10;0.01;2541
270;95;10;0.01;2537
270;95;10;0.01;2532
300;95;10;0.01;2525
300;95;10;0.01;2520
300;95;10;0.01;2500
360;90;10;0.01;2440
420;90;15;0.01;2380
450;90;15;0.01;2360
480;90;15;0.01;2337
480;90;15;0.01;2319
540;90;15;0.01;2284
540;85;15;0.01;2272
570;85;20;0.01;2235
600;85;20;0.01;2203
630;85;20;0.01;2177
690;85;20;0.01;2135
690;80;20;0.01;2124
720;80;25;0.01;2088
780;80;25;0.01;2039
810;80;25;0.01;2010
840;80;25;0.01;1980
870;75;25;0.01;1956
870;75;30;0.01;1943
0;100;0;0.01;3168
0;100;0;0.01;3168
0;100;0;0.01;3168
0;100;0;0.01;3168
60;100;5;0.01;3119
120;100;5;0.01;3069
120;100;5;0.01;3055
180;100;5;0.01;2995
240;95;5;0.01;2935
270;95;5;0.01;2909
330;95;10;0.01;2852
390;95;10;0.01;2792
450;90;10;0.01;2732
480;90;10;0.01;2716
510;90;15;0.01;2677
540;90;15;0.01;2648
540;90;15;0.01;2629
570;90;15;0.01;2617
570;90;15;0.01;2604
570;85;15;0.01;2599
600;85;20;0.01;2572
0;90;0;0.01;1120
30;80;10;0.01;1101
60;80;10;0.1;1087
60;80;10;0.1;1085
60;80;10;0.1;1068
120;80;15;0.1;1008
150;75;15;0.1;973
210;75;15;0.1;918
0;100;0;0.01;2968
0;100;0;0.01;2968
30;100;5;0.1;2941
90;100;5;0.01;2881
150;100;5;0.01;2821
180;100;5;0.01;2815
180;100;5;0.01;2811
180;100;5;0.01;2806
180;100;5;0.01;2804
180;100;5;0.01;2801
180;95;5;0.1;2796
240;95;5;0.1;2736
300;95;5;0.1;2676
300;95;10;0.1;2675
300;95;10;0.1;2672
300;95;10;0.1;2668
360;90;10;0.1;2608
420;90;15;0.1;2548
480;90;15;0.1;2506
510;90;15;0.1;2485
510;90;15;0.1;2483
510;85;15;0.1;2480
570;85;20;0.1;2420
630;85;20;0.1;2360
630;85;20;0.1;2350
660;85;20;0.1;2335
690;85;20;0.1;2300
720;80;20;0.1;2277
720;80;25;0.1;2268
720;80;25;0.1;2250
780;80;25;0.1;2197
840;80;25;0.1;2137
900;75;25;0.1;2077
930;75;30;0.1;2060
0;100;0;0.01;6017
0;100;0;0.01;6017
0;100;0;0.01;6017
60;100;5;0.01;5973
120;100;5;0.01;5913
180;100;5;0.01;5853
240;100;5;0.01;5793
240;100;5;0.01;5787
300;100;5;0.01;5727
360;95;5;0.01;5667
390;95;5;0.01;5630
450;95;10;0.01;5570
510;95;10;0.01;5510
540;95;10;0.01;5501
570;95;10;0.01;5448
630;95;10;0.01;5396
690;90;10;0.01;5346
750;90;15;0.01;5286
810;90;15;0.01;5226
870;90;15;0.01;5168
0;100;0;0.01;2670
0;100;0;0.01;2670
60;100;5;0.01;2625
120;100;5;0.01;2570
120;100;5;0.01;2552
120;100;5;0.01;2549
150;100;5;0.01;2530
210;100;5;0.01;2486
210;95;5;0.01;2485
210;95;10;0.01;2460
240;95;10;0.01;2432
270;95;10;0.01;2410
270;95;10;0.01;2401
300;95;10;0.01;2392
300;90;10;0.01;2378
330;90;15;0.01;2360
360;90;15;0.01;2333
360;90;15;0.01;2329
390;90;15;0.01;2300
390;85;15;0.01;2283
420;85;20;0.01;2253
450;85;20;0.01;2229
480;85;20;0.01;2190
510;85;20;0.01;2171
540;85;20;0.01;2144
570;80;20;0.01;2128
600;80;25;0.01;2099
600;80;25;0.01;2069
630;80;25;0.01;2051
660;80;25;0.01;2027
660;75;25;0.01;2020
660;75;30;0.01;2010
720;75;30;0.01;1963
780;75;30;0.01;1903
840;75;30;0.01;1843
900;75;30;0.01;1783
930;75;30;0.01;1759
0;80;0;0.01;979
60;80;5;0.01;943
90;80;5;0.1;909
90;80;5;0.1;907
90;75;5;0.1;904
90;75;5;0.1;901
90;75;10;0.1;898
90;75;10;0.01;895
90;75;10;0.01;893
90;70;10;0.01;891
150;70;10;0.01;852
180;70;10;0.01;827
180;70;15;0.01;817
180;70;15;0.01;798
210;70;15;0.01;777
240;65;15;0.01;741
240;65;15;0.1;739
270;65;20;0.1;728
270;65;20;0.1;716
300;65;20;0.1;703
300;60;20;0.1;689
330;60;20;0.1;673
0;100;0;0.01;2514
30;100;5;0.01;2487
90;100;5;0.01;2435
120;100;5;0.01;2406
150;100;5;0.01;2370
180;100;5;0.01;2363
180;100;5;0.01;2362
180;100;5;0.01;2359
180;100;5;0.01;2358
180;100;5;0.01;2357
180;95;5;0.01;2356
210;95;10;0.01;2320
240;95;10;0.01;2279
270;95;10;0.01;2253
300;95;10;0.01;2232
330;90;10;0.01;2205
330;90;15;0.01;2187
360;90;15;0.01;2164
390;90;15;0.01;2138
420;90;15;0.01;2114
450;85;15;0.01;2086
480;85;20;0.01;2060
510;85;20;0.01;2028
510;85;20;0.01;2028
540;85;20;0.01;2002
540;85;20;0.01;1997
540;80;20;0.01;1978
570;80;25;0.01;1950
600;80;25;0.01;1919
630;80;25;0.01;1901
660;80;25;0.01;1877
660;75;25;0.01;1854
690;75;30;0.01;1841
720;75;30;0.01;1818
750;75;30;0.01;1765
810;75;30;0.01;1722
840;70;30;0.01;1701
840;70;35;0.01;1698
900;70;35;0.01;1638
960;70;35;0.01;1578
990;70;35;0.01;1538
0;100;0;0.01;2384
60;100;5;0.1;2333
90;100;5;0.1;2321
90;100;5;0.1;2299
90;100;5;0.1;2296
150;95;5;0.1;2238
210;95;5;0.1;2187
270;95;10;0.1;2137
300;95;10;0.1;2110
300;95;10;0.1;2107
330;90;10;0.1;2077
360;90;10;0.1;2042
360;90;15;0.1;2037
390;90;15;0.1;2007
420;90;15;0.1;1989
450;90;15;0.1;1958
450;85;15;0.1;1953
480;85;15;0.1;1932
510;85;20;0.1;1895
510;85;20;0.1;1892
510;85;20;0.1;1889
540;85;20;0.1;1860
570;80;20;0.1;1829
570;80;20;0.1;1827
600;80;20;0.1;1810
630;80;25;0.1;1780
630;80;25;0.1;1765
690;80;25;0.1;1716
720;75;25;0.1;1692
720;75;25;0.1;1668
750;75;30;0.1;1654
810;75;30;0.1;1594
870;75;30;0.1;1534
870;75;30;0.1;1518
870;75;30;0.1;1518
870;70;30;0.1;1516
900;70;30;0.1;1513
900;70;35;0.1;1504
0;100;0;0.01;3250
0;100;0;0.01;3250
30;100;5;0.01;3221
90;100;5;0.01;3161
150;95;5;0.01;3101
180;95;5;0.01;3093
180;95;5;0.01;3091
180;95;5;0.01;3088
180;95;5;0.01;3078
240;95;10;0.01;3025
270;95;10;0.01;2984
270;95;10;0.01;2983
270;95;10;0.01;2981
270;95;10;0.01;2981
300;95;10;0.01;2967
300;95;10;0.01;2964
330;90;10;0.01;2931
360;90;15;0.01;2899
390;90;15;0.01;2869
420;90;15;0.01;2838
450;90;15;0.01;2803
510;85;15;0.01;2767
510;85;20;0.01;2742
540;85;20;0.01;2709
570;85;20;0.01;2684
600;85;20;0.01;2652
630;80;20;0.01;2630
690;80;20;0.01;2570
750;80;20;0.01;2510
810;80;20;0.01;2450
840;80;25;0.01;2421
870;80;25;0.01;2409
0;100;0;0.01;2711
0;100;0;1.0;2711
60;100;5;0.01;2679
120;100;5;0.01;2619
180;100;5;0.01;2559
210;100;5;0.1;2530
210;100;5;0.1;2512
240;95;5;0.1;2494
270;95;10;0.1;2466
270;95;10;0.1;2451
300;95;10;0.1;2413
330;95;10;0.1;2404
360;90;10;0.1;2355
420;90;15;0.1;2295
480;90;15;0.1;2235
510;90;15;0.1;2224
570;90;15;0.1;2164
630;90;15;0.1;2104
630;90;15;0.1;2088
660;85;15;0.1;2063
690;85;20;0.1;2047
690;85;20;0.1;2038
690;85;20;0.1;2034
720;85;20;0.1;2021
720;80;20;0.1;2002
750;80;25;0.1;1972
780;80;25;0.1;1950
780;80;25;0.1;1941
780;80;25;0.1;1938
810;75;25;0.1;1914
0;100;0;0.01;7408
30;100;0;0.2;7406
30;100;0;0.2;7406
30;100;0;0.2;7406
30;100;0;0.2;7406
90;100;0;0.01;7346
150;100;0;0.01;7286
210;100;0;0.01;7226
210;100;5;0.01;7203
270;100;5;0.01;7143
330;100;5;0.01;7083
360;100;5;0.01;7060
420;100;5;0.01;7008
480;100;5;0.1;6948
540;100;5;0.1;6888
600;100;5;0.01;6828
630;95;10;0.1;6780
660;95;10;0.1;6768
690;95;10;0.1;6734
750;95;10;0.01;6674
810;95;10;0.01;6614
840;95;10;0.01;6593
900;90;10;0.01;6537
0;100;0;0.01;3582
0;100;0;0.01;3582
60;100;5;0.01;3538
90;100;5;0.01;3495
120;100;5;0.01;3486
120;100;5;0.01;3472
180;100;5;0.01;3429
180;100;5;0.01;3427
210;100;5;0.01;3373
240;100;5;0.01;3369
240;95;5;0.01;3366
240;95;5;0.01;3344
270;95;10;0.01;3326
330;95;10;0.01;3268
330;95;10;0.01;3261
330;95;10;0.01;3260
360;95;10;0.01;3237
390;95;10;0.01;3199
390;95;10;0.01;3197
420;90;10;0.01;3164
480;90;15;0.01;3125
480;90;15;0.01;3112
510;90;15;0.01;3075
540;90;15;0.01;3060
570;90;15;0.01;3018
630;85;15;0.01;2979
630;85;20;0.01;2974
630;85;20;0.01;2959
630;85;20;0.01;2958
660;85;20;0.01;2934
720;85;20;0.01;2883
750;80;20;0.01;2833
780;80;20;0.01;2830
840;80;20;0.01;2770
900;80;20;0.01;2710
900;80;25;0.01;2697
0;100;0;0.01;2860
0;100;0;0.01;2860
60;100;5;0.01;2806
120;100;5;0.01;2764
120;100;5;0.01;2751
150;100;5;0.01;2733
150;100;5;0.01;2721
150;100;5;0.01;2713
180;100;5;0.01;2709
180;100;5;0.01;2708
210;100;5;0.01;2664
240;95;5;0.01;2640
270;95;5;0.01;2604
300;95;10;0.01;2587
330;95;10;0.01;2540
360;95;10;0.01;2518
360;95;10;0.01;2509
390;95;10;0.01;2486
420;90;10;0.01;2465
420;90;15;0.01;2440
450;90;15;0.01;2422
480;90;15;0.01;2394
480;90;15;0.01;2383
510;90;15;0.01;2378
510;85;15;0.01;2362
540;85;20;0.01;2346
540;85;20;0.01;2344
540;85;20;0.01;2341
540;85;20;0.01;2340
540;85;20;0.01;2339
540;85;20;0.01;2338
540;85;20;0.01;2336
540;85;20;0.01;2335
540;85;20;0.01;2334
540;85;20;0.01;2334
570;85;20;0.01;2292
630;85;20;0.01;2252
660;80;20;0.01;2228
690;80;25;0.01;2181
750;80;25;0.01;2121
810;80;25;0.01;2061
810;80;25;0.1;2060
810;80;25;0.1;2053
0;100;0;0.01;2731
0;100;0;0.01;2731
0;100;0;0.01;2731
30;100;5;0.3;2727
90;100;5;0.1;2667
150;95;5;0.01;2607
180;95;5;0.1;2569
180;95;5;0.1;2563
180;95;10;0.1;2562
210;95;10;0.1;2529
240;95;10;0.1;2500
270;95;10;0.1;2464
330;95;10;0.1;2424
360;95;10;0.1;2394
360;90;10;0.1;2388
360;90;10;0.1;2377
390;90;15;0.1;2348
420;90;15;0.1;2323
450;90;15;0.1;2307
450;90;15;0.1;2284
480;90;15;0.1;2280
480;90;15;0.1;2269
510;85;15;0.1;2225
540;85;20;0.1;2192
600;85;20;0.1;2153
600;85;20;0.1;2132
630;85;20;0.1;2113
660;80;20;0.1;2085
660;80;25;0.1;2081
690;80;25;0.1;2042
750;80;25;0.1;1997
810;80;25;0.1;1943
810;80;25;0.1;1943
840;75;25;0.1;1920
840;75;30;0.1;1896
0;100;0;0.01;3121
60;100;5;0.01;3074
90;100;5;0.01;3032
150;100;5;0.01;2995
180;100;5;0.01;2961
240;100;5;0.01;2901
300;100;5;0.01;2841
300;95;5;0.01;2838
300;95;10;0.01;2825
330;95;10;0.01;2801
360;95;10;0.01;2779
390;95;10;0.01;2753
390;95;10;0.01;2733
420;95;10;0.01;2724
420;90;10;0.01;2723
450;90;15;0.01;2698
480;90;15;0.01;2665
480;90;15;0.01;2655
480;90;15;0.01;2651
510;90;15;0.01;2626
540;90;15;0.01;2584
570;90;15;0.01;2561
570;85;15;0.01;2552
600;85;15;0.01;2542
600;85;20;0.01;2536
660;85;20;0.01;2491
660;85;20;0.01;2470
690;85;20;0.01;2446
720;80;20;0.01;2430
720;80;25;0.01;2407
780;80;25;0.01;2371
840;80;25;0.01;2311
900;75;25;0.1;2251
930;75;25;0.1;2203
0;100;0;0.01;3765
30;100;0;0.1;3751
60;100;5;0.01;3710
120;100;5;0.01;3670
120;100;5;0.01;3658
120;100;5;0.01;3651
120;100;5;0.01;3650
180;100;5;0.01;3608
210;100;5;0.01;3575
270;95;5;0.01;3515
330;95;10;0.01;3455
330;95;10;0.01;3440
360;95;10;0.01;3428
390;95;10;0.01;3400
420;95;10;0.01;3350
450;95;10;0.01;3318
510;90;10;0.01;3269
540;90;15;0.01;3248
570;90;15;0.01;3204
600;90;15;0.01;3185
600;90;15;0.01;3170
630;90;15;0.01;3145
660;90;15;0.1;3125
660;85;15;0.1;3125
660;85;20;0.1;3110
690;85;20;0.1;3086
720;85;20;0.1;3060
750;85;20;0.01;3032
810;85;20;0.01;2973
870;80;20;0.01;2913
930;80;25;0.01;2853
960;80;25;0.01;2835
0;100;0;0.01;3185
30;100;0;0.1;3177
60;100;5;0.01;3148
120;100;5;0.01;3088
180;100;5;0.01;3028
180;100;5;0.01;3007
180;100;5;0.01;3005
210;100;5;0.01;2998
270;95;5;0.01;2938
330;95;10;0.01;2878
390;95;10;0.01;2818
450;95;10;0.01;2758
510;90;10;0.1;2698
510;90;15;0.1;2691
510;90;15;0.1;2679
540;90;15;0.1;2650
600;90;15;0.1;2608
630;85;15;0.1;2583
660;85;20;0.1;2547
690;85;20;0.1;2517
690;85;20;0.1;2514
690;85;20;0.1;2512
720;80;20;0.1;2490
750;80;25;0.1;2448
810;80;25;0.1;2388
870;80;25;0.1;2328
870;80;25;0.1;2324
870;80;25;0.1;2324
900;80;25;0.1;2286
0;100;0;0.01;3128
0;100;0;0.6;3128
30;100;5;0.01;3108
90;100;5;0.01;3048
150;100;5;0.01;2988
210;100;5;0.01;2938
270;100;5;0.01;2878
330;95;5;0.1;2818
330;95;10;0.1;2812
390;95;10;0.1;2752
450;95;10;0.1;2692
450;95;10;0.1;2686
510;95;10;0.01;2626
570;90;10;0.01;2566
600;90;15;0.01;2536
630;90;15;0.01;2502
690;90;15;0.01;2463
690;90;15;0.01;2451
690;85;15;0.01;2446
690;85;20;0.01;2440
720;85;20;0.01;2433
720;85;20;0.01;2427
750;85;20;0.01;2379
810;80;20;0.01;2319
870;80;25;0.01;2259
900;80;25;0.01;2258
900;80;25;0.1;2248
900;80;25;0.1;2247
900;80;25;0.1;2245
0;100;0;0.01;1515
30;100;5;0.01;1498
90;100;5;0.01;1440
120;100;5;0.01;1409
180;100;5;0.01;1349
240;100;5;0.01;1289
300;100;5;0.01;1229
330;95;5;0.01;1204
390;95;10;0.01;1144
450;95;10;0.01;1084
450;90;10;0.01;1072
480;90;15;0.01;1058
480;90;15;0.01;1046
510;90;15;0.01;1032
510;90;15;0.01;1015
540;85;15;0.01;999
540;85;20;0.01;984
570;85;20;0.01;969
570;85;20;0.01;955
600;85;20;0.01;944
600;80;20;0.01;930
600;80;25;0.01;917
630;80;25;0.01;904
630;80;25;0.01;901
630;80;25;0.01;897
660;80;25;0.01;880
660;75;25;0.01;866
690;75;30;0.01;853
690;75;30;0.01;843
690;75;30;0.01;830
720;75;30;0.01;818
720;75;30;0.01;815
720;70;30;0.01;812
720;70;35;0.01;803
750;70;35;0.01;793
750;70;35;0.01;779
750;70;35;0.01;766
780;65;35;0.01;751
780;65;40;0.01;738
810;65;40;0.01;724
810;65;40;0.01;713
840;65;40;0.01;702
840;60;40;0.01;692
840;60;45;0.01;684
870;60;45;0.01;673
870;60;45;0.01;661
870;60;45;0.01;651
870;55;45;0.01;646
900;55;50;0.01;644
900;55;50;0.01;640
900;55;50;0.01;632
900;55;50;0.01;620
930;50;50;0.01;605
930;50;55;0.01;595
960;50;55;0.01;580
960;50;55;0.01;564
990;50;55;0.01;549
990;45;55;0.01;534
1020;45;60;0.01;517
0;100;0;0.01;1253
30;100;5;0.1;1251
30;100;5;0.01;1237
60;100;5;0.01;1219
60;100;5;0.01;1198
90;95;5;0.01;1174
120;95;10;0.01;1155
120;95;10;0.01;1137
150;95;10;0.01;1116
180;95;10;0.01;1101
180;95;10;0.01;1090
180;90;10;0.01;1084
180;90;10;0.01;1075
210;90;10;0.01;1071
210;90;15;0.01;1067
210;90;15;0.01;1051
240;90;15;0.01;1039
240;90;15;0.01;1021
270;85;15;0.01;1005
270;85;20;0.01;991
300;85;20;0.01;973
330;85;20;0.01;951
330;85;20;0.01;939
330;85;20;0.01;936
360;80;20;0.01;921
360;80;25;0.01;903
360;80;25;0.01;892
390;80;25;0.01;886
390;80;25;0.01;871
420;80;25;0.01;851
420;75;25;0.01;837
450;75;30;0.01;821
450;75;30;0.01;807
480;75;30;0.01;791
480;75;30;0.01;777
510;70;30;0.01;766
510;70;35;0.01;751
540;70;35;0.01;732
540;70;35;0.01;717
570;70;35;0.01;701
570;65;35;0.01;686
600;65;40;0.01;674
600;65;40;0.01;661
600;65;40;0.01;653
630;65;40;0.01;649
630;60;40;0.01;640
630;60;45;0.01;630
660;60;45;0.01;620
660;60;45;0.01;609
660;60;45;0.01;596
690;55;45;0.01;584
690;55;50;0.01;572
720;55;50;0.01;559
720;55;50;0.01;549
720;55;50;0.01;544
750;50;50;0.01;527
750;50;55;0.01;516
780;50;55;0.01;501
780;50;55;0.01;484
810;50;55;0.01;467
810;45;55;0.01;451
840;45;60;0.01;431
840;45;60;0.01;416
870;45;60;0.01;400
870;45;60;0.01;389
900;40;60;0.01;371
900;40;65;0.01;359
930;40;65;0.01;341
930;40;65;0.01;324
0;100;0;0.01;1173
0;100;0;0.01;1173
0;100;0;0.01;1173
0;100;0;0.01;1173
0;100;0;0.01;1173
0;100;5;0.01;1173
30;100;5;0.01;1157
60;100;5;0.01;1140
60;100;5;0.01;1122
90;95;5;0.01;1102
120;95;10;0.01;1083
120;95;10;0.01;1064
150;95;10;0.01;1045
150;95;10;0.01;1027
180;90;10;0.01;1011
180;90;15;0.01;994
210;90;15;0.01;983
210;90;15;0.01;963
240;90;15;0.01;947
240;85;15;0.01;933
270;85;20;0.01;917
300;85;20;0.01;903
300;85;20;0.01;884
330;85;20;0.01;869
330;80;20;0.01;852
360;80;25;0.01;836
360;80;25;0.01;822
390;80;25;0.01;812
390;80;25;0.01;798
390;80;25;0.01;791
390;75;25;0.01;784
420;75;30;0.01;768
420;75;30;0.01;753
450;75;30;0.01;738
480;75;30;0.01;723
480;70;30;0.01;709
480;70;35;0.01;695
510;70;35;0.01;679
540;70;35;0.01;663
540;70;35;0.01;650
540;70;35;0.01;644
570;65;35;0.01;628
570;65;40;0.01;618
570;65;40;0.01;604
600;65;40;0.01;593
600;65;40;0.01;582
600;60;40;0.01;573
630;60;45;0.01;564
630;60;45;0.01;554
660;60;45;0.01;541
660;60;45;0.01;532
660;55;45;0.01;519
690;55;50;0.01;512
690;55;50;0.01;503
690;55;50;0.01;492
690;55;50;0.01;483
720;50;50;0.01;471
720;50;55;0.01;463
720;50;55;0.01;453
750;50;55;0.01;441
750;50;55;0.01;429
780;45;55;0.01;418
780;45;60;0.01;406
780;45;60;0.01;394
810;45;60;0.01;377
810;45;60;0.01;366
840;40;60;0.01;352
840;40;65;0.01;340
870;40;65;0.01;322
900;40;65;0.01;303
900;40;65;0.01;290
930;35;65;0.01;269
930;35;70;0.01;257
930;35;70;0.01;248
0;100;0;0.01;1252
30;100;5;0.01;1238
60;100;5;0.01;1220
60;100;5;0.01;1198
90;100;5;0.01;1176
120;95;5;0.01;1154
120;95;10;0.01;1136
150;95;10;0.01;1113
180;95;10;0.01;1096
180;95;10;0.01;1076
210;90;10;0.01;1061
210;90;15;0.01;1048
240;90;15;0.01;1031
240;90;15;0.01;1016
270;90;15;0.01;1004
270;85;15;0.01;986
300;85;20;0.01;971
300;85;20;0.01;952
330;85;20;0.01;937
330;85;20;0.01;922
360;80;20;0.01;906
390;80;25;0.01;890
390;80;25;0.01;874
420;80;25;0.01;859
420;80;25;0.01;853
420;75;25;0.01;841
450;75;30;0.01;821
450;75;30;0.01;810
480;75;30;0.01;791
480;75;30;0.01;778
510;70;30;0.01;763
510;70;30;0.01;755
510;70;35;0.01;751
540;70;35;0.01;731
540;70;35;0.01;716
570;70;35;0.01;701
570;65;35;0.01;686
600;65;40;0.01;676
600;65;40;0.01;662
630;65;40;0.01;650
630;65;40;0.01;640
630;60;40;0.01;631
660;60;45;0.01;621
660;60;45;0.01;611
660;60;45;0.01;601
690;60;45;0.01;589
690;55;45;0.01;576
690;55;50;0.01;565
720;55;50;0.01;553
720;55;50;0.01;541
750;55;50;0.01;525
750;50;50;0.01;510
780;50;55;0.01;499
780;50;55;0.01;484
810;50;55;0.01;469
810;50;55;0.01;454
840;45;55;0.01;437
840;45;60;0.01;421
840;45;60;0.01;411
870;45;60;0.01;396
870;45;60;0.01;384
900;40;60;0.01;364
900;40;65;0.01;354
930;40;65;0.01;336
960;40;65;0.01;319
960;40;65;0.01;309
0;100;0;0.01;1267
0;100;0;0.01;1267
30;100;5;0.1;1265
30;100;5;0.1;1250
60;100;5;0.01;1230
60;100;5;0.01;1211
90;95;5;0.01;1188
120;95;10;0.01;1171
120;95;10;0.01;1153
150;95;10;0.01;1142
150;95;10;0.01;1121
180;90;10;0.01;1099
210;90;15;0.01;1084
210;90;15;0.01;1069
240;90;15;0.01;1052
240;90;15;0.01;1035
270;85;15;0.01;1020
270;85;20;0.01;1004
300;85;20;0.01;987
300;85;20;0.01;969
330;85;20;0.01;954
330;80;20;0.01;938
360;80;25;0.01;925
360;80;25;0.01;911
390;80;25;0.01;900
390;80;25;0.01;885
420;75;25;0.01;869
420;75;30;0.01;852
450;75;30;0.01;837
450;75;30;0.01;821
480;75;30;0.01;808
480;70;30;0.01;795
510;70;35;0.01;780
510;70;35;0.01;764
540;70;35;0.01;748
540;70;35;0.01;729
570;65;35;0.01;712
570;65;40;0.01;700
600;65;40;0.01;686
600;65;40;0.01;675
630;65;40;0.01;664
630;60;40;0.01;654
630;60;45;0.01;645
660;60;45;0.01;634
660;60;45;0.01;623
660;60;45;0.01;611
690;55;45;0.01;599
690;55;50;0.01;585
720;55;50;0.01;573
720;55;50;0.01;559
750;55;50;0.01;544
750;50;50;0.01;528
750;50;55;0.01;518
780;50;55;0.01;501
810;50;55;0.01;483
810;50;55;0.01;468
840;45;55;0.01;450
840;45;60;0.01;433
870;45;60;0.01;415
900;45;60;0.01;394
900;45;60;0.01;384
930;40;60;0.01;366
930;40;65;0.01;356
930;40;65;0.01;339
960;40;65;0.01;323
960;40;65;0.01;313
0;100;0;0.01;970
0;100;0;0.01;970
0;100;0;0.01;970
0;100;5;0.01;969
30;100;5;0.01;955
60;100;5;0.01;935
60;100;5;0.01;915
90;95;5;0.01;890
120;95;10;0.01;870
120;95;10;0.01;851
150;95;10;0.01;843
150;95;10;0.01;827
180;90;10;0.01;810
180;90;15;0.01;800
180;90;15;0.01;791
210;90;15;0.01;779
210;90;15;0.01;768
240;85;15;0.01;756
240;85;20;0.01;748
240;85;20;0.01;737
270;85;20;0.01;726
270;85;20;0.01;717
270;80;20;0.01;709
270;80;25;0.01;702
300;80;25;0.01;691
300;80;25;0.01;676
330;80;25;0.01;661
330;75;25;0.01;646
360;75;30;0.01;631
360;75;30;0.01;621
390;75;30;0.01;606
390;75;30;0.01;601
390;70;30;0.01;591
420;70;35;0.01;580
420;70;35;0.01;561
450;70;35;0.01;541
450;70;35;0.01;526
480;65;35;0.01;514
480;65;40;0.01;506
480;65;40;0.01;494
510;65;40;0.01;485
510;65;40;0.01;475
510;60;40;0.01;469
510;60;45;0.01;464
540;60;45;0.01;457
540;60;45;0.01;450
540;60;45;0.01;444
540;55;45;0.01;435
